year,month,day,time,latitude,longitude,url
sample,sample,sample,sample,sample,sample,sample
2019,3,26,12:23:47.989192,33.5952137,130.2373469,"https://www.google.com/maps/@33.5952137,130.2373469,15z?hl=ja"
2019,3,26,12:29:06.255169,33.5952137,130.2373469,"https://www.google.com/maps/@33.5952137,130.2373469,15z?hl=ja"
2019,3,26,12:34:23.537342,33.5764413,130.2373469,"https://www.google.com/maps/@33.5764413,130.2373469,15z?hl=ja"
2019,3,26,12:39:40.297170,33.5764413,130.2373469,"https://www.google.com/maps/@33.5764413,130.2373469,15z?hl=ja"
2019,3,26,12:44:57.583279,33.5764413,130.2373469,"https://www.google.com/maps/@33.5764413,130.2373469,15z?hl=ja"
2019,3,26,12:50:14.357142,33.5764413,130.2373469,"https://www.google.com/maps/@33.5764413,130.2373469,15z?hl=ja"
2019,3,26,12:55:32.085015,33.5764413,130.2373469,"https://www.google.com/maps/@33.5764413,130.2373469,15z?hl=ja"
2019,3,26,13:00:49.765682,33.5764413,130.2373469,"https://www.google.com/maps/@33.5764413,130.2373469,15z?hl=ja"
2019,3,26,13:06:06.307090,33.5658343,130.2317569,"https://www.google.com/maps/@33.5658343,130.2317569,14z?hl=ja"
2019,3,26,13:11:23.323394,33.5658343,130.2317569,"https://www.google.com/maps/@33.5658343,130.2317569,14z?hl=ja"
2019,3,26,13:16:39.677757,33.5658343,130.2317569,"https://www.google.com/maps/@33.5658343,130.2317569,14z?hl=ja"
2019,3,26,13:21:56.288921,33.6032526,130.2168982,"https://www.google.com/maps/@33.6032526,130.2168982,15z?hl=ja"
2019,3,26,13:27:13.181006,33.5764413,130.2373469,"https://www.google.com/maps/@33.5764413,130.2373469,15z?hl=ja"
2019,3,26,13:32:30.127024,33.5764413,130.2373469,"https://www.google.com/maps/@33.5764413,130.2373469,15z?hl=ja"
2019,3,26,13:37:46.993872,33.5764413,130.2373469,"https://www.google.com/maps/@33.5764413,130.2373469,15z?hl=ja"
2019,3,26,13:43:03.460306,33.5764413,130.2373469,"https://www.google.com/maps/@33.5764413,130.2373469,15z?hl=ja"
2019,3,26,13:48:19.333544,33.5764413,130.2373469,"https://www.google.com/maps/@33.5764413,130.2373469,15z?hl=ja"
2019,3,26,13:53:36.562921,33.5764413,130.2373469,"https://www.google.com/maps/@33.5764413,130.2373469,15z?hl=ja"
2019,3,26,13:58:53.082062,33.5952137,130.2373469,"https://www.google.com/maps/@33.5952137,130.2373469,15z?hl=ja"
2019,3,26,14:04:10.425392,33.5952137,130.2373469,"https://www.google.com/maps/@33.5952137,130.2373469,15z?hl=ja"
2019,3,26,14:09:36.089368,33.5952137,130.2373469,"https://www.google.com/maps/@33.5952137,130.2373469,15z?hl=ja"
2019,3,26,14:14:53.386271,33.5952137,130.2373469,"https://www.google.com/maps/@33.5952137,130.2373469,15z?hl=ja"
2019,3,26,14:20:11.868663,33.5952137,130.2373469,"https://www.google.com/maps/@33.5952137,130.2373469,15z?hl=ja"
2019,3,26,14:25:28.415734,33.5952137,130.2373469,"https://www.google.com/maps/@33.5952137,130.2373469,15z?hl=ja"
2019,3,26,14:30:45.012657,33.5952137,130.2373469,"https://www.google.com/maps/@33.5952137,130.2373469,15z?hl=ja"
2019,3,26,14:36:02.498597,33.5952137,130.2373469,"https://www.google.com/maps/@33.5952137,130.2373469,15z?hl=ja"
2019,3,26,14:41:19.620369,33.5952137,130.2373469,"https://www.google.com/maps/@33.5952137,130.2373469,15z?hl=ja"
2019,3,26,14:46:37.106739,33.5952137,130.2373469,"https://www.google.com/maps/@33.5952137,130.2373469,15z?hl=ja"
2019,3,26,14:51:54.642519,33.5952137,130.2373469,"https://www.google.com/maps/@33.5952137,130.2373469,15z?hl=ja"
2019,3,26,14:57:10.929753,33.5952137,130.2373469,"https://www.google.com/maps/@33.5952137,130.2373469,15z?hl=ja"
2019,3,26,15:02:28.225538,33.5952137,130.2373469,"https://www.google.com/maps/@33.5952137,130.2373469,15z?hl=ja"
